probe_id,GI-78,GI-91,GI-94,GI-95,GI-100,GI-103,GI-113,GI-121,GI-135,GI-142,GC-92,GC-94,GC-95,GC-109,GC-117,GC-121,GC-131,GC-133,GC-136,GC-138
ASHGA5P049724,2.643763,2.4847622,2.4806867,5.0823607,5.6270328,5.106073,5.859061,6.8598847,7.2019978,2.6382046,4.2203965,3.044259,3.4058552,4.692479,4.395877,7.8133,6.0579467,4.9606233,5.2413836,7.847032
ASHGA5P049761,10.653912,9.96628,11.018461,10.06711,10.888451,9.985493,10.897098,10.971888,10.950907,10.736887,9.137813,8.65339,10.55099,9.188828,8.776744,10.558019,9.150617,8.44251,8.88203,10.676204
ASHGA5P049778,5.8824754,5.339704,6.309983,4.8452783,5.8515606,4.5699954,5.767152,6.3481765,6.162698,5.941281,5.752098,3.385203,4.9154572,5.7387223,3.3009996,4.9089913,6.6721373,5.159948,2.4416478,4.8726754
ASHGA5P049779,2.643763,3.4926107,5.066278,4.586543,6.0502806,4.415164,5.749279,7.242621,7.369735,2.6382046,5.035891,3.6442559,2.6893337,5.778683,4.749687,7.2503448,5.6596074,4.9809923,5.098162,7.262003
ASHGA5P049782,5.990515,5.710866,6.0462966,5.046724,5.480629,5.057028,5.639993,5.21851,5.71679,6.2091722,3.8904762,5.105534,6.067258,4.622607,4.643946,4.9360685,4.276659,4.6867814,3.9450905,4.993313
ASHGA5P049808,6.9418,6.008489,6.1145997,6.161879,6.9063506,6.327874,6.965189,5.533048,5.6343284,6.6790767,5.713929,5.2036495,5.792897,5.5018706,5.2512364,5.805703,5.532061,4.35505,5.380773,5.754928
ASHGA5P049812,8.76554,8.753378,8.6656,8.821992,8.829831,8.695295,8.998867,7.9742875,8.129115,8.838763,8.536545,8.489302,9.138485,8.468282,8.186132,8.731034,8.607254,8.1853285,8.216293,8.760734
ASHGA5P049817,5.3220897,5.457399,5.3107634,5.2579913,4.413788,5.205944,4.896512,3.6111498,4.0624366,5.3816276,4.5936813,3.2647328,5.0746202,3.8833992,3.7405074,4.319155,4.3626795,2.9260943,4.35446,4.440067
ASHGA5P049822,6.411463,5.5681458,6.5678215,6.1969585,6.0109205,5.8728304,5.7795525,6.5696273,6.4372487,6.2877264,4.9833884,5.3935704,6.1974077,5.005446,5.07564,5.759062,5.0871935,5.868231,4.9402847,6.0235877
ASHGA5P049837,4.9691668,5.266692,7.023858,4.647862,4.0807724,4.551743,4.028265,6.4399323,6.0443625,5.4847765,6.3895073,2.615646,5.183772,6.6192355,2.4161916,4.203281,6.814566,4.8890424,2.4416478,3.9582784
ASHGA5P049844,6.579272,6.2648597,6.5359116,6.0528507,6.913208,6.140957,6.771052,6.7947583,6.9737015,6.7167377,4.962386,5.260386,8.105123,5.5594125,5.5535674,8.555203,5.6837134,5.5122194,5.48346,8.415939
ASHGA5P049852,4.515504,3.7678614,3.7173908,5.3488827,5.5130444,5.3923,5.5994625,6.90072,6.759735,4.5014663,4.6256795,4.0090113,4.1749506,5.3382664,5.471103,8.964859,6.989605,5.1232567,5.4967933,8.864446
ASHGA5P049854,9.379102,9.221277,9.361905,8.919685,9.2560215,9.000811,9.251132,9.779738,9.675324,9.292403,7.9521484,7.824824,9.186699,8.21275,7.972763,9.065863,7.4857845,8.172626,7.9712176,8.964859
ASHGA5P049884,7.0040317,5.8333054,6.506216,6.041924,7.212531,5.9082937,7.133624,7.0872607,6.957662,6.8590674,6.183466,6.6111016,7.1190543,6.3684654,6.54783,7.198252,6.3372006,6.615308,6.655785,7.3521633
ASHGA5P049893,7.953522,6.7282825,7.479786,6.6198635,7.7338653,6.7726088,7.819439,7.4138227,7.425293,7.8227687,6.5304008,6.4168353,7.2668066,6.3060546,6.55,6.284237,5.3564653,5.988342,6.5291557,6.481245
ASHGA5P049899,7.6612115,6.3542266,7.4535174,5.96319,8.115001,5.9416018,8.176795,7.178957,6.987501,7.6758666,5.2966733,4.9001117,8.644824,5.493404,5.0771317,8.740194,6.295398,5.192069,5.5007133,8.710861
ASHGA5P049901,13.766853,13.024565,13.4515085,12.968536,13.666587,13.086064,13.645312,13.482613,13.431124,13.659274,12.555688,12.657238,13.15916,12.547306,11.950374,12.983238,11.934722,12.657238,11.94847,12.897872
ASHGA5P049904,2.643763,2.4847622,5.308071,4.9683375,5.536093,4.9416447,5.3428683,6.933938,7.084275,3.7626643,4.805492,5.040163,2.354582,5.9374375,3.179627,8.149071,6.2854295,5.1908674,3.7908802,8.133742
ASHGA5P049909,5.9421124,5.5842733,4.5162954,5.1439714,6.022141,4.8420315,6.133871,3.2427392,3.291925,6.004386,5.4098454,4.8266187,4.915594,5.161768,4.3023915,3.5399554,2.6853235,4.3148394,3.5238607,3.7365568
ASHGA5P049918,7.738065,6.825381,7.840355,6.464861,7.6203747,6.3932743,7.6928124,7.6162863,7.5596223,7.772817,5.953841,5.3422494,7.558922,5.965522,5.9515624,6.0038676,5.3482943,5.9290113,6.1684594,6.092093
ASHGA5P049939,5.8049164,4.0433435,5.502613,4.693601,5.3031,4.5022535,5.485886,4.7144074,4.875624,5.6522226,3.5452847,3.9456744,5.8828764,4.7285347,3.949706,6.030261,4.8009753,4.1237516,3.7273326,6.1213107
ASHGA5P049942,6.144204,5.951778,7.0128903,5.5808992,6.104203,5.8659053,5.944198,6.624085,6.643507,6.3157015,4.839437,4.9424763,7.063169,4.577132,4.26331,6.24949,5.475418,4.757198,4.611968,6.579272
ASHGA5P049946,8.854333,9.448447,9.489403,9.373237,8.778565,9.3504715,8.8809395,8.828405,8.865642,8.883091,8.318632,7.9110727,9.09645,8.749055,7.5118165,8.694373,7.7744675,8.1375475,7.4456544,8.751799
ASHGA5P049954,8.988743,7.3987617,9.8757105,7.498945,8.82267,7.418673,8.942571,9.904838,9.900594,9.068442,7.080533,7.625499,10.045656,7.415168,7.726206,9.692061,7.8544006,7.927312,7.726768,9.728681
ASHGA5P049970,8.201354,6.2560544,7.739667,5.7616086,6.896128,5.777278,6.505359,7.7038417,7.591222,8.233219,6.37891,5.0715733,7.6975994,6.311186,5.483656,6.77577,5.812015,5.022231,5.098588,6.72956
ASHGA5P049976,5.6359844,4.663864,6.3057404,5.6472597,6.5544977,5.7924876,6.6224866,7.7776227,7.6026545,5.876438,5.6870894,4.8357606,5.3292437,6.8667593,5.9356265,9.416583,7.472532,5.6753483,5.7279534,9.154491
ASHGA5P049980,7.5476375,8.91739,6.511685,8.886877,7.6453156,8.795596,7.7276845,4.9814215,5.1171484,7.6207523,8.8054085,9.550115,7.1696296,9.079964,9.410395,6.2150955,8.082945,10.351728,9.428697,6.2856264
ASHGA5P049981,12.62586,11.312957,12.7026005,11.354321,12.5320835,11.259062,12.585959,12.504703,12.506274,12.5902815,11.630721,11.330203,12.867,11.632051,11.240253,12.810597,11.410521,10.341527,11.336843,12.684704
ASHGA5P049989,10.976057,10.280486,11.030541,10.347362,10.976057,10.348325,10.915955,11.205117,11.206532,10.987351,10.863646,10.621453,11.575262,10.863646,11.0459795,11.632051,11.58277,11.712635,11.054058,11.616071
ASHGA5P050015,4.455662,5.081323,2.4806867,3.9214783,3.9147,3.8707218,3.7644303,2.3639536,2.3633895,4.643443,4.9585395,6.16673,5.380277,4.7553864,6.3553934,4.3733993,6.1798925,5.8331027,6.208711,4.8563457
ASHGA5P050017,5.7767434,4.391673,4.6275196,4.2969217,4.0375013,4.3011274,4.803574,4.9352465,4.9038563,5.4718304,3.8537934,4.3364143,5.6924663,4.172545,4.578233,3.8557096,5.045653,4.168555,4.0469007,3.586716
ASHGA5P050023,9.040977,9.144689,8.580577,9.276662,8.878555,9.23374,8.926469,8.83109,8.839704,9.007741,8.540225,8.401787,7.974726,8.6656,8.672731,7.9318314,8.20447,7.89049,8.726061,8.102101
ASHGA5P050073,5.8810573,6.9252124,5.7472453,7.269655,8.8809395,7.2122297,8.497822,6.304995,5.8385878,5.5730653,5.2405734,5.1494107,5.877071,5.3753004,5.6548433,5.6717515,5.342585,6.625746,5.376448,5.6986594
ASHGA5P050118,5.352805,5.7385077,5.894555,5.4799824,4.7594066,5.6000504,5.5011535,5.868876,5.6021695,5.584033,5.10185,6.4432883,6.2503433,5.2041492,6.5895157,4.945535,6.9124913,6.7890882,6.661723,5.0344486
ASHGA5P050123,2.643763,5.9347386,2.4806867,5.6724405,4.149501,5.829899,4.0244703,2.626191,2.5008755,2.6382046,4.815209,5.5895343,3.5411844,4.1651006,5.744363,4.57107,5.136305,5.2263565,5.582059,4.758822
ASHGA5P050147,14.644683,15.112725,14.626531,14.562939,14.651785,14.606383,14.550373,14.710945,14.721872,14.615105,14.44326,14.289518,13.766853,14.626531,14.383899,13.8505125,14.118069,14.229809,14.410088,13.596176
ASHGA5P050151,6.152585,4.2268343,5.686368,5.5633545,6.649564,5.7047133,6.682296,6.6790767,6.7882056,5.8708725,4.8704863,4.7113433,7.84557,5.5699716,4.608646,8.154699,5.6027308,5.015491,4.53878,8.016294
ASHGA5P050165,7.549123,5.888884,7.217534,6.199272,7.9742875,6.164093,8.003278,6.1024594,6.310274,7.5786138,5.2842326,4.5245786,8.050883,4.988273,4.6928177,7.6733117,5.093814,4.323613,4.8725553,7.7490234
ASHGA5P050170,7.8994074,6.1662626,7.6278324,5.7451744,7.8948803,5.647616,7.80207,6.31078,6.183255,7.759105,5.293157,4.8613367,8.581141,5.4531336,5.245078,8.357592,5.5842733,4.2876735,4.9727707,8.554379
ASHGA5P050185,8.926469,8.116863,8.9789505,8.187936,8.633799,8.161664,8.46869,9.963867,10.00172,8.958404,7.450712,7.4790325,8.365722,7.498439,7.14209,7.9910607,6.3336897,8.635788,7.2389436,8.322905
ASHGA5P050237,2.643763,4.299275,5.0583553,4.3786798,5.299057,3.9361217,4.6053815,5.0204253,4.6601276,2.6382046,4.326201,4.851527,4.072654,3.460808,4.3187532,5.3893895,4.842361,3.875314,4.36767,5.143751
ASHGA5P050238,7.801226,7.166394,7.129765,7.066861,7.381429,7.109386,7.4308143,7.4420114,7.311035,7.7499533,6.3976045,6.430716,7.2874117,6.488981,6.503954,6.3131475,6.1553407,6.563291,6.3190007,6.290353
ASHGA5P050265,5.845422,5.6297817,8.257297,4.71709,6.3011336,5.1790695,5.956986,5.2198606,5.4202456,6.079068,4.339879,4.414717,6.2915907,4.965208,4.521696,5.078026,4.395725,5.290763,4.1704288,4.8221135
ASHGA5P050271,6.2705064,5.114018,7.971603,5.60457,7.1074095,5.7293463,6.642298,9.268407,9.116332,6.2309027,6.7882056,5.0146,6.6131716,6.4405413,4.9540625,6.8773065,5.907386,5.355429,4.8843827,6.6121316
ASHGA5P050292,8.02936,7.0265794,7.800781,7.030755,7.320184,7.0530453,7.378919,8.145544,8.271955,7.8972697,6.675105,6.787162,8.092376,6.6608925,6.6746483,7.610099,6.753386,7.322821,6.649885,7.6946445
ASHGA5P050293,7.306879,6.912931,8.144971,6.6303325,7.216334,6.6044602,7.349453,8.18356,8.235243,7.470289,6.1321154,5.954277,6.9483137,6.4977603,5.910054,6.2354584,6.3294964,6.3320484,5.9060807,6.264588
ASHGA5P050297,6.249825,6.1152425,6.018297,5.6971807,6.1336308,5.7854843,6.193105,4.816784,4.2176805,5.698475,4.811605,5.540117,5.885686,5.0235105,5.1652374,4.592611,5.480209,5.0931506,5.148451,4.6567216
ASHGA5P050310,8.011223,6.3259225,8.521508,6.307645,7.942892,6.0907273,7.8380976,6.9059815,6.8880835,7.9742875,5.578295,5.1947937,8.805958,5.5017033,5.045495,8.045073,6.2132416,5.5069284,5.352805,8.089271
ASHGA5P050316,7.7840757,6.458473,7.3768167,6.1803675,7.8324003,6.258207,7.8464622,6.407484,6.5641737,7.734821,5.627602,5.1254683,8.336683,5.973583,5.2726135,8.157513,5.800031,5.138258,5.3603954,8.214156
ASHGA5P050347,5.61025,5.2894793,5.681419,5.676476,5.600981,5.7448096,5.7227106,6.2698817,6.233794,5.4808335,4.156148,4.360427,5.6811147,5.232697,4.2882676,6.261141,5.0622253,5.0022774,4.69446,6.312145
ASHGA5P050381,2.643763,4.4902916,3.1341097,4.321484,2.435905,4.245115,2.4580214,4.506028,4.4325686,2.6382046,4.3618455,5.824277,2.5147889,3.8037758,6.260119,3.918718,4.974494,5.1171484,6.145876,3.9661984
ASHGA5P050390,7.374873,3.1727796,8.78927,2.7462597,7.126287,2.6674423,6.8305974,8.656089,8.483159,7.3444166,6.051954,5.607183,8.064763,6.27772,5.6916356,7.442348,5.6708555,5.651017,5.6673336,7.5684237
ASHGA5P050404,10.32708,11.015751,9.804706,10.242796,10.041047,10.1802,10.164685,9.955528,9.879354,10.359129,9.133606,9.348324,10.5259075,8.650352,8.828405,10.539732,9.395992,9.386875,8.951989,10.540873
ASHGA5P050417,5.4062233,5.045653,3.6335356,4.6174445,4.8719153,4.6163454,5.0602117,3.7731793,3.2054696,5.1813273,5.216605,5.814692,5.3969283,5.1526937,5.8787427,3.9979393,4.2739034,5.5883894,5.8055263,3.7111368
ASHGA5P050426,2.643763,2.4847622,2.4806867,4.345458,5.7528424,4.549394,5.784379,6.231194,6.271486,2.6382046,3.547643,3.2063284,3.146315,4.460745,5.171904,6.2560544,4.5815396,3.436462,5.4270277,6.257039
ASHGA5P050440,5.52728,5.3493867,6.216558,4.534301,5.713929,4.798024,5.290403,4.427034,4.875793,5.4374723,5.295488,4.750605,4.7027454,4.5064325,4.654881,3.9072871,3.989672,4.8079877,4.9107213,3.3670716
ASHGA5P050447,5.7734647,5.1731873,5.5685067,4.6849184,4.7834373,4.4640923,4.6869335,3.2962253,3.9195995,5.5958,3.5742345,3.7490287,5.5389056,3.7093751,2.4161916,4.210405,3.7859416,5.0005183,3.3764129,4.177467
ASHGA5P050485,9.665298,9.190863,9.482597,9.3133135,9.472029,9.367477,9.492778,9.093846,9.174291,9.610901,8.976626,8.041375,9.343743,9.061007,8.01731,9.245489,7.1371307,7.6373577,7.8937464,9.1933565
ASHGA5P050486,6.5237517,6.430716,6.0643272,6.0894313,6.6084185,6.3259225,6.3834767,5.852379,5.794093,6.5216975,5.2766848,4.2953367,5.6944513,5.3428683,5.335228,5.115975,3.093334,4.9718623,5.3326488,4.99833
ASHGA5P050490,6.8112955,6.0251184,6.2228756,6.1923714,6.618192,6.249237,6.6131716,6.1243405,6.288474,6.7724223,6.0330014,5.9274216,7.712174,5.9239006,6.0207415,6.80449,7.027942,6.3980923,5.888884,6.924116
ASHGA5P050491,6.630113,5.5120015,6.226224,5.7148776,6.031552,5.2492766,5.714155,5.5411015,5.6023555,6.4029408,5.138406,4.8053365,5.9838734,4.816784,2.4161916,5.316379,4.7646313,4.858222,3.9716082,5.5699716
ASHGA5P050500,4.8431473,5.4314713,6.7031345,4.6834254,4.2370634,4.5636,4.9979672,4.375489,4.1064634,5.107809,4.511352,3.6709063,6.129091,3.2773428,2.4161916,5.0396852,5.7930274,2.438255,3.6670587,5.120107
ASHGA5P050502,6.038446,6.282196,6.822553,6.3216915,6.04519,6.3052516,6.12848,6.984265,6.8160343,5.941725,6.3553934,5.000984,6.360723,6.0506206,4.6622915,5.647098,6.7911043,5.7460527,5.197086,6.243585
ASHGA5P050506,11.278158,12.018085,11.608691,11.133639,11.20115,11.165408,11.266609,12.335386,12.298632,11.327861,9.724493,10.059331,10.761803,10.063175,9.736227,10.904617,9.647205,10.805042,9.731324,10.905762
ASHGA5P050509,12.434622,14.632371,12.790112,13.472507,12.264723,13.485436,12.264723,13.11971,13.122267,12.45983,11.668935,12.199546,11.961063,12.506274,11.053077,12.025023,11.780023,13.013369,11.0745,11.986887
ASHGA5P050511,8.263785,7.794464,9.701683,8.132452,8.164761,8.0984745,8.285442,9.465608,9.447695,8.359818,7.6453156,7.1413956,7.79698,7.970224,6.690093,7.2887206,7.2987814,7.1104336,6.733584,7.4326353
ASHGA5P050525,12.918418,11.637259,14.615105,11.812431,13.10646,11.768105,13.132858,14.162437,14.108359,13.049539,10.704461,11.605881,13.4915495,10.700914,11.383666,13.3127165,12.897872,11.51852,11.426264,13.146397
ASHGA5P050530,2.643763,3.0952866,3.3970506,4.263488,5.108913,4.4753904,5.2826815,6.800744,6.6702037,2.6382046,4.493047,2.4144483,2.3559449,4.8128486,2.7918136,6.9511027,5.455485,5.2759748,4.012254,6.8573236
ASHGA5P050552,3.8524585,3.6676123,4.08664,5.4842577,6.220977,5.4913864,5.8438835,7.686339,7.7537446,4.4021263,3.748704,4.4299974,2.3877754,5.5042124,4.9981685,8.250042,6.0745983,5.8252106,5.052485,8.26037
ASHGA5P050569,4.2062984,3.1038086,3.5007064,4.6256795,4.886801,4.302588,5.385795,6.3669753,6.425608,2.6382046,4.6529417,3.8278325,4.0106397,4.3539114,2.8848732,7.0219846,6.0013547,4.8578506,2.8107233,6.7270145
ASHGA5P050570,6.505119,5.778683,6.350817,5.3207088,5.7541375,5.4725733,5.67906,6.209616,6.063551,6.4729495,4.3097672,5.1161165,6.126431,4.566886,5.009725,4.95283,4.962569,5.2876325,4.7012258,4.8407087
ASHGA5P050571,14.850018,13.60932,15.039846,13.985765,14.90068,13.9401865,14.90068,15.149132,15.169411,14.79502,13.049539,13.662202,14.814521,12.957455,13.634563,14.873519,9.055354,15.191554,13.530919,14.6737995
ASHGA5P050572,10.984567,9.933542,10.420049,10.186989,11.025661,10.06827,11.041437,9.850455,9.788168,10.985948,10.062419,9.253802,10.664421,9.701683,9.304255,10.592285,10.610435,9.084854,9.26615,10.620596
ASHGA5P050575,9.346082,8.635788,9.589492,8.617151,9.382765,8.522684,9.498523,9.369319,9.363572,9.28049,8.058569,7.5823245,9.336185,8.1844635,7.814473,9.288151,7.772817,7.207782,7.7326474,9.389056
ASHGA5P050577,6.3776007,5.7749248,7.1224422,5.7035546,6.4426794,5.619603,6.513523,6.778099,6.6415877,6.3037696,4.741131,5.1433654,6.3530655,5.4658427,4.7713127,6.2228756,5.058775,5.22874,4.808264,6.2726483
ASHGA5P050584,9.276662,8.434542,8.749055,8.286006,9.380918,8.233219,9.352534,8.483159,8.580577,9.317688,7.461507,6.847812,9.14937,7.7384157,6.569086,8.984427,7.722989,5.6737175,6.588094,9.09519
ASHGA5P050594,7.329115,5.912052,7.6742854,5.4376655,7.6959476,5.6325417,7.6798916,5.6845374,5.6109357,7.4549904,4.8837433,4.4891043,8.207473,3.9150498,3.8549697,7.7854047,5.5241365,3.4541073,3.826851,7.79698
ASHGA5P050598,4.238946,3.1286678,4.428218,4.058024,4.8236094,3.9688642,5.085826,6.6770644,6.5538774,2.6382046,4.845378,3.4677076,3.8737085,5.537296,5.0472026,9.165696,7.7468057,5.3002377,5.4764667,9.168953
ASHGA5P050608,3.9899046,4.404613,6.006082,4.9358115,5.696727,4.699677,5.6921945,6.5971675,6.4349704,4.381467,4.5496044,3.618547,4.015841,5.4403424,4.669576,8.445594,6.7252283,5.5489264,4.6335726,8.301123
ASHGA5P050609,8.370877,7.9755073,9.074497,7.8095016,8.367149,7.7800736,8.263206,8.853558,8.806531,8.397272,7.0416784,6.8112955,8.6159115,7.0577354,6.7481813,8.048145,7.334678,7.105332,6.7167377,7.947605
ASHGA5P050627,8.187072,9.000811,10.555266,9.148541,8.282212,9.141158,8.255345,10.200612,10.271327,8.253602,7.7102184,8.301123,12.045251,7.8426766,8.156579,11.946343,6.183466,9.324614,8.242627,11.977371
ASHGA5P050630,6.029838,5.0866766,7.0900164,4.254919,5.2439766,4.4657917,5.3555837,6.2688704,5.9000096,6.4707713,5.6339865,4.0982065,5.4556475,5.133712,3.7955422,4.0433435,2.8016362,4.3931203,5.4108105,4.0629735
ASHGA5P050634,5.792897,5.757928,5.3723626,5.5215845,5.649661,5.3861427,5.6962676,3.4851754,4.8078737,5.591198,5.0274687,5.188431,5.6829424,4.5594177,4.9508295,4.3679686,6.508335,5.1166997,5.139221,4.413046
ASHGA5P050640,5.2826815,4.975695,5.3372297,4.274499,4.316748,4.4735346,3.9015203,4.964839,4.451209,5.4399905,3.9527164,4.7395573,5.531402,3.7092452,4.346878,4.2583237,3.9251032,4.6836143,4.480419,4.599378
ASHGA5P050644,12.800567,14.317552,13.333598,13.306045,12.434622,13.27551,12.421816,13.494574,13.505053,12.869227,11.445958,11.979101,11.942771,12.12167,11.1847515,11.874508,11.402653,12.262114,11.20115,11.772714
ASHGA5P050654,5.7086854,5.2470984,5.6209164,5.764095,6.0424533,5.724046,5.7698245,6.3666615,6.1506453,5.7346206,4.1019588,5.570833,5.7325063,4.8118305,5.3281045,5.3345356,4.9399276,5.237006,5.1009374,5.549067
ASHGA5P050658,2.643763,2.4847622,3.2016811,5.618357,5.348648,5.390441,4.675192,6.242,5.820807,2.6382046,3.3268466,3.083265,3.1383646,5.2141714,4.217574,8.298441,5.9189515,5.3526525,5.16717,8.152542
ASHGA5P050663,14.04709,15.185606,14.366633,14.366633,12.85119,14.3060465,12.665807,14.1902895,14.118069,13.927732,12.62586,12.65127,12.134986,12.550432,11.7094965,12.098162,11.526573,12.871483,11.678676,11.730296
ASHGA5P050664,2.643763,2.4847622,2.4806867,5.329043,5.006021,4.8837433,4.716709,5.141677,5.3189464,2.6382046,2.362216,3.5196888,3.2405853,4.7283783,5.070111,5.4973187,4.9057913,3.678299,5.203178,5.7047133
ASHGA5P050667,2.643763,2.4847622,4.50808,5.3835173,5.850845,5.156379,5.7717524,7.0501256,6.8458085,2.6382046,5.160369,3.3197763,3.4756825,5.5486403,4.52045,7.5894246,5.3598113,5.139598,4.4635997,7.4125547
ASHGA5P050670,7.750463,7.3124957,8.503657,6.8893065,7.28468,7.098072,7.3391185,8.27141,8.291317,7.6171103,7.257663,6.4459352,8.121798,7.36889,6.3491135,7.580658,6.879934,6.5688634,6.2284064,7.6970744
ASHGA5P050675,5.2625113,5.4123034,5.705916,4.9925914,4.7033696,4.672001,4.514192,3.2346344,2.999144,5.2893443,5.472016,5.5099354,6.3850284,5.4577546,5.585439,5.429307,5.779915,6.1239324,5.3784113,4.860037
ASHGA5P050676,6.2938347,5.451522,5.8181605,5.6848226,5.938037,5.8073916,5.813532,5.263885,5.0319614,6.232411,5.60457,4.732355,6.183466,5.275067,4.6299276,5.0918593,4.1654725,5.703895,4.900226,5.5577807
ASHGA5P050711,3.8396895,3.5743294,3.2843904,4.718684,5.491623,4.691283,4.3783507,5.824277,5.999738,2.6382046,2.7930858,3.6074088,2.3568528,3.871407,4.749184,6.6015215,4.858376,5.0415554,4.4172606,6.404307
ASHGA5P050712,4.617565,3.4874387,5.278434,4.3574457,5.2868547,4.704625,5.2809415,6.501639,6.189036,2.6382046,4.673005,3.9099941,3.5981734,5.478984,5.0520625,8.727548,6.637435,5.4562335,5.1004047,8.564165
ASHGA5P050721,5.3909535,5.3833876,5.17082,4.6304064,4.4686556,4.5816813,3.6110156,4.465906,3.8243308,5.429536,4.941785,5.2633657,4.184923,4.1730113,4.9860916,3.5168028,4.4992595,5.527837,4.9845386,3.5728695
ASHGA5P050725,4.5183096,4.012254,3.0815713,4.837794,6.005108,5.1397114,6.0991096,7.054362,7.242931,4.382824,5.1170244,2.3652925,2.523565,5.1265917,4.5120926,7.1252007,5.7133493,5.2690625,4.9334807,6.7392116
ASHGA5P050755,9.070586,9.161559,8.808835,8.35453,8.886877,8.386483,8.887827,9.481192,9.572296,9.06899,7.6373577,7.77065,8.905653,7.76399,7.4819894,8.328539,7.4828243,8.208151,7.529292,8.420916
ASHGA5P050760,5.797431,5.996116,4.062156,5.8003125,5.350557,5.9213977,5.0075374,2.6238534,2.5875096,5.6435194,6.165861,6.360069,4.3879867,6.0809817,6.2109804,3.607811,5.422384,5.625095,6.129091,3.5399554
ASHGA5P050762,10.412468,8.835848,9.292403,8.90013,10.231535,8.893987,10.218846,8.886877,8.868242,10.415775,8.077863,7.572819,8.491024,8.184932,7.470289,8.226318,7.3987617,7.872474,7.46843,8.093308
ASHGA5P050769,13.208417,14.200141,12.401964,13.013369,12.468139,13.17484,12.280066,12.77438,12.663302,13.135989,12.045251,11.61055,12.997387,12.254628,11.223689,13.135989,11.193785,12.3488245,11.148542,12.933649
ASHGA5P050774,2.643763,2.4847622,4.1917267,4.7064414,4.68157,4.2091603,5.008875,6.381971,6.5261483,2.6382046,3.1161094,2.3652925,2.7029316,4.284395,4.7428784,5.912436,5.3889494,4.3082294,2.4416478,5.892716
